NE = 10000  NP = 9090  TE = 10000  TR = 10  W = 0.000000e+000   NMIN = 2  tol = 5.0e-005  IT = 1375

38 5 7.640362e-001
38 6 7.702873e-001
38 7 7.753848e-001
38 8 7.795532e-001
38 9 7.829834e-001
38 10 7.858252e-001
38 11 7.881940e-001
38 12 7.901786e-001
38 13 7.918483e-001
38 14 7.932573e-001
38 15 7.944493e-001
38 16 7.954597e-001
38 17 7.963176e-001
38 18 7.970474e-001
38 19 7.976696e-001
38 20 7.982016e-001
38 21 7.986580e-001
38 22 7.990513e-001
38 23 7.993920e-001
38 24 7.996889e-001
38 25 7.999492e-001
38 26 8.001791e-001
38 27 8.003833e-001
38 28 8.005659e-001
38 29 8.007300e-001
38 30 8.008785e-001
38 31 8.010132e-001
38 32 8.011361e-001
38 33 8.012484e-001
38 34 8.013512e-001
38 35 8.014456e-001
38 36 8.015320e-001
38 37 8.016107e-001
39 0 7.533564e-001
39 1 7.514645e-001
39 2 7.521000e-001
39 3 7.596400e-001
39 4 7.673935e-001
39 5 7.740882e-001
39 6 7.796286e-001
39 7 7.841774e-001
39 8 7.879240e-001
39 9 7.910301e-001
39 10 7.936234e-001
39 11 7.958022e-001
39 12 7.976426e-001
39 13 7.992038e-001
39 14 8.005325e-001
39 15 8.016664e-001
39 16 8.026359e-001
39 17 8.034665e-001
39 18 8.041794e-001
39 19 8.047926e-001
39 20 8.053213e-001
39 21 8.057787e-001
39 22 8.061760e-001
39 23 8.065226e-001
39 24 8.068266e-001
39 25 8.070949e-001
39 26 8.073329e-001
39 27 8.075454e-001
39 28 8.077361e-001
39 29 8.079083e-001
39 30 8.080644e-001
39 31 8.082066e-001
39 32 8.083366e-001
39 33 8.084558e-001
39 34 8.085653e-001
39 35 8.086661e-001
39 36 8.087589e-001
39 37 8.088442e-001
39 38 8.089221e-001
40 0 7.660843e-001
40 1 7.645229e-001
40 2 7.651782e-001
40 3 7.717916e-001
40 4 7.786054e-001
40 5 7.845172e-001
40 6 7.894384e-001
40 7 7.935048e-001
40 8 7.968765e-001
40 9 7.996911e-001
40 10 8.020577e-001
40 11 8.040603e-001
40 12 8.057642e-001
40 13 8.072203e-001
40 14 8.084690e-001
40 15 8.095427e-001
40 16 8.104679e-001
40 17 8.112666e-001
40 18 8.119574e-001
40 19 8.125561e-001
40 20 8.130762e-001
40 21 8.135292e-001
40 22 8.139254e-001
40 23 8.142732e-001
40 24 8.145800e-001
40 25 8.148520e-001
40 26 8.150945e-001
